category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sérénade de Milenka: pour ténor: (ton original),,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992445,,,
metadata,FAAM manifestation ID,id,KCA-030902357919,,,
metadata,call number,string,MM-ZL-BLOCK-serenad-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,handwritten annotation,item,AB4X4hGP,,translation,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,XtjRJ6FC,,Sérénade de Milenka: pour ténor: (ton original),
statements,keyword,item,Th5WvPTu,,ballet,
statements,keyword,item,6bssUuuV,,pantomime,
statements,keyword,item,TvgVbkP2,,song,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,SogEdPnX,,Milenka,
statements,agent,statement,6UrJ5gwo,,Jan Blockx,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,cy2NFhfp,,Heugel,7tdgMgre|dtkJhYLf|
