category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Le Mariage chinois,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005424,,,
metadata,FAAM manifestation ID,id,ORP-20143702p42,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,8eHc2EdM,,song,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,NNhNaQpF,,Charles-Henri Plantade,YvQmwaaW||
statements,agent,statement,Asu9TycB,,Journal des Demoiselles,7tdgMgre|dtkJhYLf|03-1856
