category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Ecole de Garcia. Traité complet de l'art du chant en 2 parties,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004207,,,
metadata,FAAM manifestation ID,id,BNF-43004210q,,,
metadata,call number,string,VM8 A-101,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,related item,item,RLHeXaY4,,"Ecole de Garcia, Traité complet de l'art du chant par Manuel Garcia fils. 1ère partie",
statements,keyword,item,ZS9h3s2q,,vocal pedagogy,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,aML9Y4Xf,,Manuel García,YvQmwaaW||
statements,agent,statement,aML9Y4Xf,,Manuel García,7tdgMgre|dtkJhYLf|1847
