category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sicut cedrus. Responsorium II Nocturni in officio B.M. Virginis.,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005685,,,
metadata,FAAM manifestation ID,id,DPF-202502034,,,
metadata,call number,string,ms-1909-09,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Supplément à la Musica Sacra 1909-1910. No. 9. Muziekbijlage aan de Musica Sacra.,,,
statements,editorial annotation,item,9tkKrhbM,,dolce,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,ieqEGEHo,,messa di voce,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,HkU9txzL,,Donation Private Fonds,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,7UGJWsQF,,Marian hymn,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,9z8RdMRP,,Jules Van Nuffel,YvQmwaaW||
statements,agent,statement,CGy68nTi,,Éditions Desclée de Brouwer,7tdgMgre|QRuTEdwa|1909
statements,agent,statement,73rx6srk,,Florian Heyerick,9QaFAsRL||
statements,agent,statement,X3yMqYb6,,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,7tdgMgre|QRuTEdwa|
