category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Le Bouquet,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005415,,,
metadata,FAAM manifestation ID,id,ORP-20143702p33,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,8eHc2EdM,,song,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,VaLifJKc,,Eugène Talbot,YvQmwaaW||
statements,agent,statement,jJVJWFa2,,Le trésor des demoiselles,7tdgMgre|4g8XzGFP|1853
