category,faam_property,type,value,label,qualifiers
metadata,label,string,Sérénade de Milenka: pour ténor: (ton original),,
metadata,description,string,,,
metadata,nodegoat_id,id,15992446,,
metadata,FAAM manifestation ID,id,KCA-030902357885,,
metadata,call number,string,MM-ZL-BLOCK-serenad-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,handwritten annotation,item,ZGMagNYo,transposition,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,handwritten annotation,item,eHYWo9ba,translation,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,DBeMRbkA,Sérénade de Milenka: pour ténor: (ton original),
statements,related item,item,ZZNLmpBR,Irma Van Dijck,
statements,keyword,item,diyutohS,ballet,
statements,keyword,item,5FBMYhj2,pantomime,
statements,keyword,item,2tRZBihu,song,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,McV2xEAi,Milenka,
statements,agent,statement,MGWwFDSr,Jan Blockx,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,ZZNLmpBR,Irma Van Dijck,NgFpoygv||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,NgFpoygv,scholar,
