category,faam_property,type,value,label,qualifiers
metadata,label,string,"Ecole chantante, 25 vocalises mélodiques élémentaires pour la medium de la voix d'après des fragments célèbres de Beethoven, Bellini, Dalayrac, Donizetti, Grétry, Haas, Haydn, Hummel, Méhul, Mozart, Reissiger, Rossini, Spohr, Weber, Zumsteg",,
metadata,description,string,,,
metadata,nodegoat_id,id,16004110,,
metadata,FAAM manifestation ID,id,BNF-43123936p,,
metadata,call number,string,VM8 A-131,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1867,,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,WuWcWk4u,ritenuto,
statements,editorial annotation,item,jRqpPLkr,vibrato,
statements,editorial annotation,item,c5cZmF37,decrescendo,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,B7WuhvkL,fermata,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,
statements,related item,item,JGR5Pepj,Vincenzo Bellini,
statements,related item,item,iyd6gRcN,Joseph Haydn,
statements,related item,item,WVwrkfen,Gioachino Rossini,
statements,related item,item,kZj58UuH,Johann Nepomuk Hummel,
statements,related item,item,bYnCgWLM,Étienne Méhul,
statements,related item,item,4bKCnwtk,Gaetano Donizetti,
statements,related item,item,8gZHuqVq,Wolfgang Amadeus Mozart,
statements,related item,item,98W5cKAM,Ludwig van Beethoven,
statements,related item,item,XYEb9h53,Carl Maria von Weber,
statements,related item,item,igARNUFw,André Grétry,
statements,related item,item,W2HnH5EL,Nicolas Dalayrac,
statements,keyword,item,Sdw2foGQ,music theory,
statements,keyword,item,Vm5DPnGE,vocal pedagogy,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,eReHevAi,Jules Heinz,GBgJfRbK|GDeKaNeC|1867
statements,agent,statement,oGWGAS88,Balthazar Lutgen,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
