category,faam_property,type,value,label,qualifiers
metadata,label,string,De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992384,,
metadata,FAAM manifestation ID,id,KCA-030902929402,,
metadata,call number,string,MM-TP-DURLE-bronind-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1955,,
statements,date,date,1959,,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,27q2kct9,leggiero,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,byLEfakR,marcato,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,Di2mC26w,engage pedal,
statements,handwritten annotation,item,NFazQXR2,release pedal,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,WuWcWk4u,ritenuto,
statements,handwritten annotation,item,AeKhRWCB,tempo primo,
statements,handwritten annotation,item,DS9HvPwY,point in time,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,MkZuaaLa,De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano,
statements,related item,item,FKqb2Ydf,De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano,
statements,keyword,item,N9v5g9U5,symphonic poem,
statements,keyword,item,4ZvdnZdj,programme music,
statements,keyword,item,M6r7boi8,fantasy,
statements,keyword,item,BZa5CHMu,medievalism,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,kYvDfJnQ,Emmanuel Durlet,fkHJwpoD||1955
statements,agent,statement,kYvDfJnQ,Emmanuel Durlet,GBgJfRbK|Ba3nT5xs|
statements,agent,statement,kYvDfJnQ,Emmanuel Durlet,45qo3Fj3||1959
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,45qo3Fj3,music editor,
statements,place,item,Ba3nT5xs,Antwerp,
