category,faam_property,type,value,label,qualifiers
metadata,label,string,De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992385,,
metadata,FAAM manifestation ID,id,KCA-030902929378,,
metadata,call number,string,MM-TP-DURLE-bronind-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1955,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,byLEfakR,marcato,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,J6ERsasy,metronome mark,
statements,handwritten annotation,item,27q2kct9,leggiero,
statements,handwritten annotation,item,Di2mC26w,engage pedal,
statements,handwritten annotation,item,NFazQXR2,release pedal,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,NsEoE4RP,musical expression,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,NF5rU8bA,De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano,
statements,related item,item,MkZuaaLa,De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano,
statements,keyword,item,N9v5g9U5,symphonic poem,
statements,keyword,item,BZa5CHMu,medievalism,
statements,keyword,item,M6r7boi8,fantasy,
statements,keyword,item,4ZvdnZdj,programme music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,kYvDfJnQ,Emmanuel Durlet,fkHJwpoD||1955
statements,agent,statement,3NyookEG,Anonymous,45qo3Fj3||
statements,agent,statement,kYvDfJnQ,Emmanuel Durlet,GBgJfRbK|Ba3nT5xs|
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,Ba3nT5xs,Antwerp,
