category,faam_property,type,value,label,qualifiers
metadata,label,string,Miniaturen : voor klavier,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992410,,
metadata,FAAM manifestation ID,id,KCA-030903079199,,
metadata,call number,string,MM-TP-MORTE-miniatu-1/2/3,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,sections,html,"Deel / Cahier III

<ol>
<li> Nachtmijmering / Réverie Nocturne </li>
<li> Innerlijke Vreugde / Joie intime</li>
<li> Jeugd / Jeunesse</li>
<li> Weemoed / Tristesse</li>
<li> Stemmingsstukje (a kl.) / Intermezzo (la mineur)</li>
<li> Stemmingsstukje (a gr.) / Intermezzo (la majeur) </li>
<li> Lenteopwelling / Elan printanier</li>
<li> Herfststemming / Reéverie d’Automne</li>
<li> Door stille Kloostergangen / Sous les Voites silencieuses du Convent</li>
<li> Wijding / Consécration</li>
<li> Interludium</li>
</ol>",,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,UfinksVv,ossia,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,ZdpNGGJP,arpeggio,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,YCgBhPNn,octave sign,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,iXCr874G,Miniaturen : voor klavier,
statements,keyword,item,UGSpFRmF,piano music,
statements,keyword,item,jvhZafsd,piano cycle,
statements,keyword,item,4ZvdnZdj,programme music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,DDcUGWuh,Lodewijk Mortelmans,fkHJwpoD||
statements,agent,statement,kdMNCVkK,Metropolis (Oud-Huis G. Prop),GBgJfRbK|Ba3nT5xs|
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GoiPpGap,performing artist,
statements,place,item,Ba3nT5xs,Antwerp,
