category,faam_property,type,value,base_url,label
metadata,label,string,Guildhall School of Music and Drama,,
metadata,description,string,"school in City of London, UK",,
metadata,aliases,string,Guildhall School of Music & Drama,,
metadata,aliases,string,The Guildhall School of Music and Drama,,
metadata,aliases,string,Guildhall School of Music,,
metadata,aliases,string,Guildhall School of Music and Drama,,
metadata,qid,externalid,Q1419737,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15991049,,
statements,place,item,CsTXBZxd,,
statements,country,item,KmPGztnu,,United Kingdom
