category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sonate n° 13 (allemande) / Domenico Scarlatti...,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004009,,,
metadata,FAAM manifestation ID,id,BNF-43257906h,,,
metadata,call number,string,FOL-VM-1 (7),,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,LBfWd2va,,espressivo,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,RtkoMT89,,sonata,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,FpHM2oK7,,"Keyboard Sonata in G major, K.13",
statements,agent,statement,PXYCpRXf,,Domenico Scarlatti,YvQmwaaW||
statements,agent,statement,agWvDDr6,,Vincent d'Indy,6UPEJgTQ||
statements,agent,statement,MpcFo7ct,,Maurice Senart,7tdgMgre||
