category,faam_property,type,value,label,qualifiers
metadata,label,string,Achte Symphonie (Part I),,
metadata,description,string,,,
metadata,nodegoat_id,id,16003977,,
metadata,FAAM manifestation ID,id,WML-768118,,
metadata,call number,string,uu_mckay_asc,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,3xcm7SKP,J. Willard Marriott Library,
statements,keyword,item,mgrwHwTj,symphony,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,4PvAEYXf,Symphony No. 8,
statements,agent,statement,BFrbSzjH,Maurice Abravanel,2ZAuwsSp||
statements,agent,statement,DMmrDj7M,Gustav Mahler,fkHJwpoD||
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,fkHJwpoD,composer,
