category,faam_property,type,value,label,qualifiers
metadata,label,string,Alma redemptoris mater : antienne à 4 voix à la Très Sainte Vierge : pour le temps de l'avent à la purification,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992693,,
metadata,FAAM manifestation ID,id,KCA-030901761509,,
metadata,call number,string,MM-KA-OLVKA-archief-977,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,AzBrFumG,plainchant transcription,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,RePdmToB,breath mark,
statements,editorial annotation,item,3WB3MVBB,Tenuto,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,WuWcWk4u,ritenuto,
statements,editorial annotation,item,B7WuhvkL,fermata,
statements,editorial annotation,item,bsgSL8K5,Rehearsal letter,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,editorial annotation,item,mQvT2Zdb,sostenuto,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,Z5LXHFLR,motet,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,musical work,item,RP5y5atX,"Alma redemptoris mater, IGP 6",
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,GBgJfRbK|GKcJxAtt|
statements,agent,statement,6ng5YJy5,Charles Bordes,45qo3Fj3||
statements,agent,statement,R5a3QLVs,Schola Cantorum de Paris,GBgJfRbK|GDeKaNeC|
statements,agent,statement,R5a3QLVs,Schola Cantorum de Paris,GBgJfRbK|GDeKaNeC|
statements,agent,statement,R5a3QLVs,Schola Cantorum de Paris,GBgJfRbK|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GKcJxAtt,Leipzig,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
