category,faam_property,type,value,label,qualifiers
metadata,label,string,"3 missae et quatuordecim motetta : ad 4, 5 et 8 voces composita ; op. 1-4. [2]. Missa Non est inventus : 4 v. ; mit Responsorium Ecce sacerdos magnus ; 4 v. ; op. 2. - 32 S.",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005031,,
metadata,FAAM manifestation ID,id,BSB-991078961849707356,,
metadata,call number,string,4 Mus.pr. 485-1/4,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,FDCuefHz,Bavarian State Library,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,7U54uqaV,period composition,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,keyword,item,MEjPi9ot,choral music,
statements,keyword,item,fBYBjEvT,madrigal,
statements,keyword,item,oQTyk8An,mass,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,instrumentation,item,KJkThvsq,voice,
statements,agent,statement,DnCFCwbG,Franz Xaver Witt,fkHJwpoD||
statements,agent,statement,hpmpSXaU,Georg Josef Manz,GBgJfRbK||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
