category,faam_property,type,value,label,qualifiers
metadata,label,string,Dix enfantines,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992376,,
metadata,FAAM manifestation ID,id,KCA-030901805918,,
metadata,call number,string,MM-TP-DEBOE-dixenfa-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,sections,html,"<ol>
<li> Petite Marche </li>
<li>Tanagra </li>
<li> Prière </li>
<li> 100 à l’heure </li>
<li> Tendresse </li>
<li> Cantilena </li>
<li> Jadis </li>
<li> En valsant </li>
<li> Fini l'école </li>
<li> Czernyade </li>

</ol>",,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,Di2mC26w,engage pedal,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,8Ki8U5U4,underline,
statements,handwritten annotation,item,RePdmToB,breath mark,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,bZxRjBKt,brackets,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,J6ERsasy,metronome mark,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,Q2zJnYLw,children's music,
statements,keyword,item,jvhZafsd,piano cycle,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,AJvStc8r,Q3413638,
statements,agent,statement,8sxhcmoV,August De Boeck,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,JEZ5AweR,Schott Music,GBgJfRbK|9k2MygHr|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,9k2MygHr,City of Brussels,
