category,faam_property,type,value,label,qualifiers
metadata,label,string,Koninklijk Vlaamsch Conservatorium te Antwerpen. Leerlingen-Voordracht (1908-1912),,
metadata,description,string,,,
metadata,nodegoat_id,id,16005786,,
metadata,FAAM manifestation ID,id,KCA-conpr_19081912,,
metadata,call number,string,not available,,
metadata,score format,item,YgK4PJwk,Text,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,Concert booklets of conservatoire examinations and public concerts.,,
statements,date,date,1908,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,VYUdXqyx,booklet,
statements,keyword,item,9farY66Z,music education,
statements,agent,statement,dkeJN8PT,Royal Conservatory of Antwerp,GBgJfRbK|Ba3nT5xs|1908
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,Ba3nT5xs,Antwerp,
