category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Intermezzo,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992708,,,
metadata,FAAM manifestation ID,id,KCA-030904518088,,,
metadata,call number,string,MM-TP-MORTE-inter-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,LBfWd2va,,espressivo,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,atGzytDR,,affect,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,8N6k5W5i,,accidental,
statements,handwritten annotation,item,K4TocMAK,,slur,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,9bYd8AT4,,intermezzo,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,2Cu75SXC,,Lodewijk Mortelmans,YvQmwaaW|jwEHgVXa|21-09-1929
statements,agent,statement,KSxMSDj4,,Dogilbert,7tdgMgre|4g8XzGFP|
statements,agent,statement,nytyiRSb,,Metropolis (Oud-Huis G. Prop),7tdgMgre|bSzLPudk|
