category,faam_property,type,value,label,qualifiers
metadata,label,string,La Romanesca : fameux Air de Danse du XVI.e siècle : transcrit pour Piano d'après la Partition originale,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992656,,
metadata,FAAM manifestation ID,id,KCG-000369479,,
metadata,call number,string,DS3217,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,ZdpNGGJP,arpeggio,
statements,editorial annotation,item,MCVLnYka,espressivo,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,ULbwT6u4,dolce,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,RHxmTGG2,dance music,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,b3wHk4Zu,Sigismond Thalberg,fkHJwpoD||
statements,agent,statement,GbF7WqmB,Maurice Schlesinger,GBgJfRbK|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
