category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Aria uit het Voicespel Isa: voor soprano-stem met klavierbegeleiding,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16002632,,,
metadata,FAAM manifestation ID,id,KCA-030902413019,,,
metadata,call number,string,MM-ZL-BENOI-isa-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,TvgVbkP2,,song,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,mGvrzsgB,,salon music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,musical work,item,EgdteRr6,,Isa,
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
