category,faam_property,type,value,label,qualifiers
metadata,label,string,"The science of the art of singing / by Anna Lankow. English translation by E. Buek. Combined with practical exercising material, by Anna Lankow and Manuel Garcia ... Die wissenschaft des kunst-gesanges, von Anna Lankow. Mit praktischem uebungs-material, von Anna Lankow und Manuel Garcia.",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005051,,
metadata,FAAM manifestation ID,id,UML-62718187,,
metadata,call number,string,MT 840 .L29 1903,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1899,,
statements,date,date,1903,,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,editorial annotation,item,X6bVrZbx,diagram,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,provenance,item,oRCgdJrk,University of Michigan Library,
statements,keyword,item,Vm5DPnGE,vocal pedagogy,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,6R94Bffz,Anna Lankow,fkHJwpoD||1899
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,GBgJfRbK|GKcJxAtt|1903
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GKcJxAtt,Leipzig,
