category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Loin d'elle,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005436,,,
metadata,FAAM manifestation ID,id,ORP-20143701p3,,,
metadata,call number,string,KTS1 H.11.map.005,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,TZfafBBe,,Ludwig van Beethoven,YvQmwaaW||
statements,agent,statement,UKFh22Sf,,Album Musica,7tdgMgre|dtkJhYLf|05-1903
