category,faam_property,type,value,label,qualifiers
metadata,label,string,Fantaisie pour piano et cor ou violon : sur des Thêmes de l'Opéra d'Otello de Rossini,,
metadata,description,string,,,
metadata,nodegoat_id,id,16003997,,
metadata,FAAM manifestation ID,id,KCG-000749979,,
metadata,call number,string,V-B-00439(2)-HA,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,c5cZmF37,decrescendo,
statements,editorial annotation,item,B7WuhvkL,fermata,
statements,editorial annotation,item,YCgBhPNn,octave sign,
statements,editorial annotation,item,ULbwT6u4,dolce,
statements,editorial annotation,item,MCVLnYka,espressivo,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,27q2kct9,leggiero,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,HwcYgL5C,salon music,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,hxYumS2J,opera,
statements,instrumentation,item,N3AKKugd,horn,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,knDcPRD9,Otello,
statements,musical work,item,2cBugNQ6,"Fantaisie pour piano et cor ou violon sur des Thêmes de l'Opera d'Otello de Rossini, Op. 63",
statements,agent,statement,RbWwE5fT,Antoine Louis Clapisson,fkHJwpoD||
statements,agent,statement,WVwrkfen,Gioachino Rossini,fkHJwpoD||
statements,agent,statement,7CVJQfN3,Éditions Richault,GBgJfRbK|GDeKaNeC|
statements,agent,statement,RbWwE5fT,Antoine Louis Clapisson,fkHJwpoD||
statements,agent,statement,WVwrkfen,Gioachino Rossini,fkHJwpoD||
statements,agent,statement,7CVJQfN3,Éditions Richault,GBgJfRbK|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
