category,faam_property,type,value,label,qualifiers
metadata,label,string,"Symphony No. 2, Movement I",,
metadata,description,string,,,
metadata,nodegoat_id,id,16002385,,
metadata,FAAM manifestation ID,id,WML-768272,,
metadata,call number,string,uu_mckay_asc,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1960,,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,J6ERsasy,metronome mark,
statements,handwritten annotation,item,WFgzwULr,phrase analysis,
statements,handwritten annotation,item,8Ki8U5U4,underline,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,WuWcWk4u,ritenuto,
statements,handwritten annotation,item,2iBnpzus,stringendo,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,kmMxdth8,bar number,
statements,handwritten annotation,item,ch89W2mx,time signature,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,provenance,item,3xcm7SKP,J. Willard Marriott Library,
statements,keyword,item,mgrwHwTj,symphony,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,ne3pa52m,Symphony No. 2,
statements,agent,statement,DMmrDj7M,Gustav Mahler,fkHJwpoD||
statements,agent,statement,TUpT2hLg,Edwin F. Kalmus,GBgJfRbK||
statements,agent,statement,BFrbSzjH,Maurice Abravanel,2ZAuwsSp||1960
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,2ZAuwsSp,conductor,
