category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Beatrijs : sinfonisch poema,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992283,,,
metadata,FAAM manifestation ID,id,KCA-030903772819,,,
metadata,call number,string,MM-MEUMS-MEULE-beatrij-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,QapAmARZ,,symphonic poem,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,LmtcXZAY,,Beatrijs,
statements,agent,statement,7P9nLMH8,,Arthur Meulemans,YvQmwaaW||
