category,faam_property,type,value,label,qualifiers
metadata,label,string,Nocturne : pour piano,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992395,,
metadata,FAAM manifestation ID,id,KCA-030904711634,,
metadata,call number,string,MM-TP-GILSO-noctu-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,Dedicated to Ms. Louisa Merck.,,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,byLEfakR,marcato,
statements,editorial annotation,item,KTdA5xD8,una corda,
statements,editorial annotation,item,Rg6UtZ34,ritardando,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,nkMiKVJu,Nocturne : pour piano,
statements,related item,item,ANJ4ZHsP,Nocturne : pour piano,
statements,related item,item,3fvsLZj8,Nocturne : pour piano,
statements,keyword,item,TF4BzPKq,nocturne,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,3qSRoQhb,Paul Gilson,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,b4N9xf7f,Georges Oertel,GBgJfRbK|9k2MygHr|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,9k2MygHr,City of Brussels,
