category,faam_property,type,value,label,qualifiers
metadata,label,string,Duo motetta (Ave verum - Sub tuum). Ad tres voces aequales cum organo ad libitum,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005671,,
metadata,FAAM manifestation ID,id,DPF-202502020,,
metadata,call number,string,ms-1933-04,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,Supplementum ad periodicum MUSICA SACRA Decembris 1933 (No. 4).,,
statements,date,date,12-1933,,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,oPdg4LDz,slur,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,kmMxdth8,bar number,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,iWuVLJam,rallentando,
statements,editorial annotation,item,TN2gP3Pq,Messa di voce,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,provenance,item,T7T22EAb,private collection,
statements,keyword,item,7U54uqaV,period composition,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,keyword,item,eCYL2PkE,liturgical music,
statements,keyword,item,Z5LXHFLR,motet,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,RXg4snEH,organ,
statements,agent,statement,NVdqLhXj,Henri Durieux,fkHJwpoD||
statements,agent,statement,ABZnoc4f,Éditions Desclée de Brouwer,GBgJfRbK|PKMmukjk|12-1933
statements,agent,statement,CbtAbQDg,Florian Heyerick,NgFpoygv||
statements,agent,statement,mVxsH3Ph,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,GBgJfRbK|PKMmukjk|
statements,agent,statement,mVxsH3Ph,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,GBgJfRbK|PKMmukjk|
statements,agent,statement,mVxsH3Ph,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,GBgJfRbK|PKMmukjk|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,NgFpoygv,scholar,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,PKMmukjk,Bruges,
statements,place,item,PKMmukjk,Bruges,
statements,place,item,PKMmukjk,Bruges,
statements,place,item,PKMmukjk,Bruges,
