category,faam_property,type,value,base_url,label
metadata,label,string,Ann Arbor,,
metadata,label,string,Ann Arbor,,
metadata,description,string,"county seat of Washtenaw County, Michigan, United States",,
metadata,nodegoat_id,id,120013,,
metadata,qid,externalid,Q485172,http://wwww.wikidata.org/entity/,
metadata,aliases,string,Ann Arbor,,
metadata,aliases,string,"Ann Arbor, Michigan",,
metadata,aliases,string,"Ann Arbor, MI",,
metadata,aliases,string,City of Ann Arbor,,
statements,GeoNames ID,externalid,4984247,https://www.geonames.org/,
statements,GeoNames ID,externalid,US,https://www.geonames.org/,
statements,country,item,LbfJnd9y,,United States
