category,faam_property,type,value,label,qualifiers
metadata,label,string,5e suite,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992370,,
metadata,FAAM manifestation ID,id,KCA-030902565487,,
metadata,call number,string,MM-TP-BENOI-conte5-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,sections,html,"[h=1]5me Suite[/h]
<ol>
<li> Conte </li>
<li> Ballade </li>
</ol>",,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,editorial annotation,item,YRq3pSH7,cadenza,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,9dz9ydpz,legato,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,handwritten annotation,item,WtvibJFF,accent,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,2HBuTSVV,ballade,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,JpQ4iY5H,"Contes et Ballades, Op.34",
statements,agent,statement,73vECvez,Peter Benoit,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,BkX9pctu,Jean Baptiste Katto,GBgJfRbK|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
