category,faam_property,type,value,label,qualifiers
metadata,label,string,Le Pre aux Clercs : opera in 3 bedrijven : reductie voor zang en piano,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992654,,
metadata,FAAM manifestation ID,id,KCG-000349202,,
metadata,call number,string,II964,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,c5cZmF37,decrescendo,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,YCgBhPNn,octave sign,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,YRq3pSH7,cadenza,
statements,editorial annotation,item,B7WuhvkL,fermata,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,editorial annotation,item,iWuVLJam,rallentando,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,Skma2JzR,accelerando,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,M9HRWrxt,reduction,
statements,keyword,item,HwcYgL5C,salon music,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,fSR8RnuW,Le pré aux clercs,
statements,agent,statement,S3La3UWp,Ferdinand Hérold,fkHJwpoD||
statements,agent,statement,AeF7zHi4,Léon Grus,GBgJfRbK|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
