category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Tria motetta 1 vocis comitante organo,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005670,,,
metadata,FAAM manifestation ID,id,DPF-202502019,,,
metadata,call number,string,ms-1929-03,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Supplementum ad periodicum MUSICA SACRA Septembris 1929 (No. 3).,,,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,HkU9txzL,,Donation Private Fonds,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,ik3NwdWW,,motet,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,JwNgGW3X,,Jean-Marie Plum,YvQmwaaW||
statements,agent,statement,CGy68nTi,,Éditions Desclée de Brouwer,7tdgMgre|QRuTEdwa|09-1929
statements,agent,statement,73rx6srk,,Florian Heyerick,9QaFAsRL||
statements,agent,statement,X3yMqYb6,,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,7tdgMgre|QRuTEdwa|
