category,faam_property,type,value,base_url,label
metadata,label,string,"Keyboard Sonata in D minor, K.120",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,aliases,string,Sonata K. 120,,
metadata,qid,externalid,Q67199934,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16003512,,
statements,IMSLP ID,externalid,"Keyboard Sonata in D minor, K.120 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,177660169,https://viaf.org/viaf/,
statements,form of creative work,item,RtkoMT89,,sonata
statements,creator,item,PXYCpRXf,,Domenico Scarlatti
statements,adapted by,item,jm4QpjVW,,Carl Czerny
