category,faam_property,type,value,base_url,label
metadata,label,string,"Keyboard Sonata in D major, K.278",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,aliases,string,"Keyboard Sonata in D major, L.S15",,
metadata,aliases,string,Sonata K. 278,,
metadata,qid,externalid,Q78243432,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16003671,,
statements,IMSLP ID,externalid,"Keyboard Sonata in D major, K.278 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,292861392,https://viaf.org/viaf/,
statements,form of creative work,item,RtkoMT89,,sonata
statements,creator,item,PXYCpRXf,,Domenico Scarlatti
statements,adapted by,item,5gAsc3pE,,Alessandro Longo
statements,adapted by,item,jm4QpjVW,,Carl Czerny
