category,faam_property,type,value,label,qualifiers
metadata,label,string,Stabat mater: Motette für zwei Chöre a capella,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992790,,
metadata,FAAM manifestation ID,id,BSB-991078132959707356,,
metadata,call number,string,2 Mus.pr. 3252,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1880,,
statements,editorial annotation,item,gSHSbZQr,instrument call,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,TN2gP3Pq,Messa di voce,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,aCRY7SgN,accidental,
statements,editorial annotation,item,c5cZmF37,decrescendo,
statements,editorial annotation,item,F9XSfSvU,Musica ficta,
statements,provenance,item,FDCuefHz,Bavarian State Library,
statements,keyword,item,eCYL2PkE,liturgical music,
statements,keyword,item,Z5LXHFLR,motet,
statements,keyword,item,eijiWF3A,ballet,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,MEjPi9ot,choral music,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,k73Fvmyj,Venetian polychoral style,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,musical work,item,dhLrBjLH,Stabat Mater,
statements,agent,statement,5BQjBApR,C. F. Kahnt,GBgJfRbK||1880
statements,agent,statement,G3ncrNcs,Richard Wagner,45qo3Fj3||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,fkHJwpoD,composer,
