category,faam_property,type,value,base_url,label
metadata,label,string,Sydney,,
metadata,label,string,Sydney,,
metadata,description,string,"capital city of New South Wales, Australia",,
metadata,nodegoat_id,id,3782,,
metadata,qid,externalid,Q3130,http://wwww.wikidata.org/entity/,
metadata,aliases,string,Sydney,,
metadata,aliases,string,"Sydney, Australia",,
metadata,aliases,string,"Sydney, New South Wales, Australia",,
metadata,aliases,string,"Sydney, New South Wales",,
metadata,aliases,string,"Sydney, NSW, Australia",,
metadata,aliases,string,"Sydney, NSW",,
metadata,aliases,string,Emerald City,,
metadata,aliases,string,Harbour City,,
metadata,aliases,string,Port Jackson,,
metadata,aliases,string,Greater Sydney,,
metadata,aliases,string,"Sydney, N.S.W.",,
metadata,aliases,string,Gadi,,
metadata,aliases,string,Eora,,
metadata,aliases,string,"Sydney, N. S. W.",,
metadata,aliases,string,Gadigal,,
metadata,aliases,string,Warrane,,
statements,GeoNames ID,externalid,2147714,https://www.geonames.org/,
statements,GeoNames ID,externalid,AU,https://www.geonames.org/,
statements,country,item,bLsMHzkH,,Australia
