category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"D'Azémia : Ouverture : Arrangée Pour le Clavecin ou Forte-Piano, Avec Accompagnement de Violon ad libitum",,,
metadata,description,string,,,,
metadata,id,id,RgHUR5eS,,,
metadata,nodegoat_id,id,15992750,,,
metadata,FAAM manifestation ID,id,KCG-000340932,,,
metadata,call number,string,DS-1516-(9),,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,HwcYgL5C,salon music,,
statements,keyword,item,KWVSVF8L,exoticism,,
statements,keyword,item,FHTHb7Dq,overture,,
statements,keyword,item,hxYumS2J,opera,,
statements,keyword,item,5pfhr2uW,ad libitum,,
statements,instrumentation,item,YmTjo9Ww,harpsichord,,
statements,instrumentation,item,KpADqoUN,fortepiano,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,musical work,item,JmM2BTY9,Azémia ou Les Sauvages,,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|GDeKaNeC|,
statements,agent,statement,YJGqpsHd,,fkHJwpoD||,
statements,agent,statement,W2HnH5EL,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCG-000340932.gif,,,../assets/images/thumbs/
