category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Sequentia : Stabat mater ; 4 vocibus inaequalibus concinenda comitante organo ; op. 7,,,
metadata,description,string,,,,
metadata,id,id,PRtHwQqR,,,
metadata,nodegoat_id,id,16005030,,,
metadata,FAAM manifestation ID,id,BSB-991078961739707356,,,
metadata,call number,string,4 Mus.pr. 43347,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,7U54uqaV,period composition,,
statements,keyword,item,jTMjFsDj,Cecilian Movement,,
statements,keyword,item,MEjPi9ot,choral music,,
statements,keyword,item,fBYBjEvT,madrigal,,
statements,instrumentation,item,5yLc7bQJ,choir,,
statements,instrumentation,item,RXg4snEH,organ,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,agent,statement,DnCFCwbG,,fkHJwpoD||,
statements,role,item,fkHJwpoD,composer,,
statements,place,item,,,,
resources,thumb,image,BSB-991078961739707356.gif,,,../assets/images/thumbs/
