category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Vollständige theoretisch-practische Pianoforte-Schule: von dem ersten Anfange bis zur höchsten Ausbildung fortschreitend und mit allen nöthigen zu diesem Zwecke eigends componirten zahlreichen Beispielen. 1,,,
metadata,description,string,,,,
metadata,id,id,KPhJmAMS,,,
metadata,nodegoat_id,id,16005730,,,
metadata,FAAM manifestation ID,id,BSB-991122653899707356,,,
metadata,call number,string,4 Mus.th. 326-1,,,
metadata,score format,item,ifXZogMQ,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,sections,html,Vol. 1,,,
statements,date,date,1830,,,
statements,date,date,,,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,Em8n5oka,,,
statements,related item,item,,,,
statements,keyword,item,Sdw2foGQ,music theory,,
statements,keyword,item,jArGUTgq,historically informed performance,,
statements,keyword,item,9farY66Z,music education,,
statements,keyword,item,UGSpFRmF,piano music,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,instrumentation,item,KpADqoUN,fortepiano,,
statements,musical work,item,4NCyWQMW,,,
statements,agent,statement,YdWwzL5r,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,GBgJfRbK|RQHaekUA|1830,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,RQHaekUA,Wolfenbüttel,,
statements,place,item,,,,
resources,thumb,image,BSB-991122653899707356.gif,,,../assets/images/thumbs/
