category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Second concerto : pour le violon avec Accompt. d'Orchestre ou de Piano : Op. 32,,,
metadata,description,string,,,,
metadata,id,id,nXmpqHZn,,,
metadata,nodegoat_id,id,15992601,,,
metadata,FAAM manifestation ID,id,KCG-000334463,,,
metadata,call number,string,II-512,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1843,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,HXG9NWiG,bowing,,
statements,handwritten annotation,item,K9MgTT3J,,,
statements,handwritten annotation,item,9dz9ydpz,legato,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,eviEKifd,dynamic,,
statements,handwritten annotation,item,HXG9NWiG,bowing,,
statements,handwritten annotation,item,WT9AcUBt,tempo,,
statements,handwritten annotation,item,bsgSL8K5,,,
statements,handwritten annotation,item,c5cZmF37,decrescendo,,
statements,handwritten annotation,item,iWuVLJam,,,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,65rhe5Po,concerto,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,M9HRWrxt,reduction,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,RcWfX6i9,,,
statements,agent,statement,3NyookEG,,2ZAuwsSp|8LdweD7c|1843,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|9k2MygHr|,
statements,agent,statement,TYtCu3ys,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,role,item,2ZAuwsSp,conductor,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,9k2MygHr,City of Brussels,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCG-000334463.gif,,,../assets/images/thumbs/
