category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Mes Adieux, Mache Militaire",,,
metadata,description,string,,,,
metadata,id,id,628wS73C,,,
metadata,nodegoat_id,id,16005373,,,
metadata,FAAM manifestation ID,id,ORP-20143703p14,,,
metadata,call number,string,KTS1 H.11.map.003,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,handwritten annotation,item,5fpte3tE,,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,,
statements,related item,item,,,,
statements,keyword,item,hDjDJrVY,march,,
statements,instrumentation,item,8dmpbmcx,keyboard four hands,,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,BkX9pctu,,GBgJfRbK|9k2MygHr|,
statements,agent,statement,gzT9eGcP,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,place,item,9k2MygHr,City of Brussels,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,ORP-20143703p14.gif,,,../assets/images/thumbs/
