category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Fantaisie caractéristique : pour flûte : op. 16,,,
metadata,description,string,,,,
metadata,id,id,mBcvBaur,,,
metadata,nodegoat_id,id,15992561,,,
metadata,FAAM manifestation ID,id,KCG-000329401,,,
metadata,call number,string,A-1058,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,j3pK6Dqo,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,iWuVLJam,,,
statements,editorial annotation,item,YRq3pSH7,cadenza,,
statements,editorial annotation,item,Skma2JzR,accelerando,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,iWuVLJam,,,
statements,handwritten annotation,item,K9MgTT3J,,,
statements,handwritten annotation,item,SnxsnGvi,,,
statements,handwritten annotation,item,gSHSbZQr,,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,Hrif6Qxb,solo,,
statements,instrumentation,item,MV3uErvy,flute,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,instrumentation,item,WsKgSBQG,viola,,
statements,instrumentation,item,4oyT6BBG,cello,,
statements,instrumentation,item,5cucf8tb,double bass,,
statements,musical work,item,btptmctw,,,
statements,agent,statement,eQQXF9tJ,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,2ZAuwsSp|8LdweD7c|,
statements,agent,statement,dqzZNPaF,,NgFpoygv|8LdweD7c|,
statements,agent,statement,dqzZNPaF,,NgFpoygv|8LdweD7c|,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,2ZAuwsSp,conductor,,
statements,role,item,NgFpoygv,scholar,,
statements,role,item,NgFpoygv,scholar,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,8LdweD7c,Ghent,,
resources,thumb,image,KCG-000329401.gif,,,../assets/images/thumbs/
