category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Charlotte Corday: drame: ouverture,,,
metadata,description,string,,,,
metadata,id,id,bttvr4ke,,,
metadata,nodegoat_id,id,15992315,,,
metadata,FAAM manifestation ID,id,KCA-030901609500,,,
metadata,call number,string,MM-OO-BENOI-charlot-1,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1890,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,jCuFYGDc,ink stamp,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,CPJ2a2C2,articulation,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,WuWcWk4u,ritenuto,,
statements,handwritten annotation,item,EgH6igGS,signature,,
statements,handwritten annotation,item,DS9HvPwY,point in time,,
statements,handwritten annotation,item,SnxsnGvi,,,
statements,handwritten annotation,item,ch89W2mx,time signature,,
statements,handwritten annotation,item,bsgSL8K5,,,
statements,handwritten annotation,item,aCRY7SgN,accidental,,
statements,handwritten annotation,item,Z8fp8xPh,pizzicato,,
statements,handwritten annotation,item,gSHSbZQr,,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,FHTHb7Dq,overture,,
statements,keyword,item,hxYumS2J,opera,,
statements,keyword,item,5A76cUYt,drame lyrique,,
statements,instrumentation,item,g7hgtzmM,orchestra,,
statements,musical work,item,gvB7xdLy,Charlotte Corday,,
statements,agent,statement,3NyookEG,,2ZAuwsSp||1890,
statements,agent,statement,73vECvez,,fkHJwpoD||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|9k2MygHr|,
statements,agent,statement,,,||,
statements,role,item,2ZAuwsSp,conductor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,9k2MygHr,City of Brussels,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030901609500.gif,,,../assets/images/thumbs/
