category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"CONCERTO in d : BWV 1043 : voor 2 violen, strijkers en b.c. ; reductie voor 2 violen en piano",,,
metadata,description,string,,,,
metadata,id,id,cZMdaLaB,,,
metadata,nodegoat_id,id,15992680,,,
metadata,FAAM manifestation ID,id,KCG-000331903,,,
metadata,call number,string,II6033,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,FhoqCrfh,realization of figured bass,,
statements,editorial annotation,item,bsgSL8K5,,,
statements,editorial annotation,item,gSHSbZQr,,,
statements,editorial annotation,item,HXG9NWiG,bowing,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,HXG9NWiG,bowing,,
statements,handwritten annotation,item,9dz9ydpz,legato,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,65rhe5Po,concerto,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,ixNgtbqv,Concerto for Two Violins,,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,HkAYDsB2,,45qo3Fj3||,
statements,agent,statement,QhRQ5LW9,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCG-000331903.gif,,,../assets/images/thumbs/
