category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Etrennes lyriques : méthode raisonnée pour exercer la voix et la préparer aux plus grandes difficultés,,,
metadata,description,string,,,,
metadata,id,id,XC9LW3oV,,,
metadata,nodegoat_id,id,16004303,,,
metadata,FAAM manifestation ID,id,KCA-030902603726,,,
metadata,call number,string,MMPO-ZOE-MEES-etrenne-1,,,
metadata,score format,item,ifXZogMQ,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,Vm5DPnGE,vocal pedagogy,,
statements,keyword,item,9farY66Z,music education,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,agent,statement,4AB2zi5z,,fkHJwpoD||,
statements,role,item,fkHJwpoD,composer,,
statements,place,item,,,,
resources,thumb,image,KCA-030902603726.gif,,,../assets/images/thumbs/
