category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Grande fantaisie sur des motifs de l'opéra Le Barbier de Seville de Rossini : op. 6,,,
metadata,description,string,,,,
metadata,id,id,UEdmzbGm,,,
metadata,nodegoat_id,id,16005043,,,
metadata,FAAM manifestation ID,id,BSB-991094740449707356,,,
metadata,call number,string,Mus.Schott.Ha 10005-1,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,B7WuhvkL,fermata,,
statements,editorial annotation,item,CPJ2a2C2,articulation,,
statements,editorial annotation,item,ULbwT6u4,dolce,,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,,
statements,editorial annotation,item,YRq3pSH7,cadenza,,
statements,editorial annotation,item,kbxUChVv,string harmonic,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,euCa8A2S,string,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
statements,keyword,item,PcrwVYSM,cello music,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,M9HRWrxt,reduction,,
statements,instrumentation,item,4oyT6BBG,cello,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,SEtWBLP6,,,
statements,agent,statement,WVwrkfen,,fkHJwpoD||,
statements,agent,statement,iNC8KAYQ,,fkHJwpoD||,
statements,agent,statement,9MhrTevj,,45qo3Fj3||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|nkxLRFG5|,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,nkxLRFG5,Mainz,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,BSB-991094740449707356.gif,,,../assets/images/thumbs/
