category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Pierluigi da Palestrina's Werke. 7: Vier-, sechs-, acht- und zwölfstimmige Motetten aus dem Nachlaß : nebst e. Verzeichniß der in Bd. I - VII enth. Motetten",,,
metadata,description,string,,,,
metadata,id,id,Eivrb66L,,,
metadata,nodegoat_id,id,15992771,,,
metadata,FAAM manifestation ID,id,BSB-991082708499707356,,,
metadata,call number,string,S nv/Ol 2-7/9,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1876,,,
statements,date,date,1876,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,F9XSfSvU,Musica ficta,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
statements,keyword,item,jTMjFsDj,Cecilian Movement,,
statements,keyword,item,MEjPi9ot,choral music,,
statements,keyword,item,FSduWvy5,early music,,
statements,instrumentation,item,5yLc7bQJ,choir,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,agent,statement,XVpibGGu,,GBgJfRbK|GKcJxAtt|1876,
statements,agent,statement,TPZULZmQ,,45qo3Fj3||1876,
statements,agent,statement,9MCtsKYb,,45qo3Fj3||,
statements,agent,statement,Ddx923Ut,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,GKcJxAtt,Leipzig,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,BSB-991082708499707356.gif,,,../assets/images/thumbs/
