category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Poissons d'or,,,
metadata,description,string,,,,
metadata,id,id,E2PaKvKK,,,
metadata,nodegoat_id,id,15992697,,,
metadata,FAAM manifestation ID,id,KCA-030904680359,,,
metadata,call number,string,MM-TP-DEBUS-images2-3,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1907,,,
statements,date,date,1908,,,
statements,date,date,,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,VMA2AmEN,performance practice,,
statements,editorial annotation,item,c5cZmF37,decrescendo,,
statements,handwritten annotation,item,d2uUDsVY,variation,,
statements,handwritten annotation,item,UfinksVv,ossia,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,Di2mC26w,engage pedal,,
statements,handwritten annotation,item,NFazQXR2,release pedal,,
statements,handwritten annotation,item,XutP4SZN,chronometry,,
statements,handwritten annotation,item,4PAdXGNC,,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,4ZvdnZdj,programme music,,
statements,keyword,item,jvhZafsd,piano cycle,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,nxHK6Tid,Images,,
statements,agent,statement,CT372LTH,,GoiPpGap||,
statements,agent,statement,8K3yJASt,,fkHJwpoD||1907,
statements,agent,statement,LaAgXzwK,,GBgJfRbK|GDeKaNeC|1908,
statements,agent,statement,,,||,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030904680359.gif,,,../assets/images/thumbs/
