category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Le réveil du jour : valse chantée,,,
metadata,description,string,,,,
metadata,id,id,GoSoNTFk,,,
metadata,nodegoat_id,id,16002615,,,
metadata,FAAM manifestation ID,id,KCA-030904385611,,,
metadata,call number,string,MM-TP-RAMEA-reveild-1,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,WuWcWk4u,ritenuto,,
statements,editorial annotation,item,Di2mC26w,engage pedal,,
statements,editorial annotation,item,NFazQXR2,release pedal,,
statements,handwritten annotation,item,SnxsnGvi,,,
statements,handwritten annotation,item,YWfofDz3,,,
statements,handwritten annotation,item,aCRY7SgN,accidental,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,iGdvDP28,waltz,,
statements,keyword,item,RHxmTGG2,dance music,,
statements,keyword,item,NjSVdz7G,romance,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,agent,statement,AnpeTJfi,,GBgJfRbK|GDeKaNeC|,
statements,agent,statement,e7qacsVg,,fkHJwpoD||,
statements,agent,statement,N7FSkmgW,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030904385611.gif,,,../assets/images/thumbs/
