category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Le retour d'Ulysse,,,
metadata,description,string,,,,
metadata,id,id,AtQ9Cz8i,,,
metadata,nodegoat_id,id,15992782,,,
metadata,FAAM manifestation ID,id,KCA-030901294238,,,
metadata,call number,string,UM-ZP-MONTE-ritorno-1,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1926,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,WuWcWk4u,ritenuto,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,Pcc4PpDc,,,
statements,editorial annotation,item,eHYWo9ba,translation,,
statements,editorial annotation,item,FhoqCrfh,realization of figured bass,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,hxYumS2J,opera,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,7QopmkFX,Odyssey,,
statements,keyword,item,LJv4Gu5s,epic poem,,
statements,keyword,item,M9HRWrxt,reduction,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,musical work,item,oWTGWujM,Il ritorno d'Ulisse in patria,,
statements,agent,statement,mc2UEWpA,,fkHJwpoD||,
statements,agent,statement,PikNt4Wc,,fkHJwpoD||,
statements,agent,statement,hCRg4nwk,,ipShXcQo||,
statements,agent,statement,MtU2oARp,,GBgJfRbK|GDeKaNeC|1926,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,ipShXcQo,librettist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030901294238.gif,,,../assets/images/thumbs/
