category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Récit et arioso: chanté par madame Huyghe-Bosman et intercalé dans l'opéra Quentin Durward,,,
metadata,description,string,,,,
metadata,id,id,HmhzwhS3,,,
metadata,nodegoat_id,id,15992538,,,
metadata,FAAM manifestation ID,id,KCA-030901456373,,,
metadata,call number,string,UM-ZL-GEVAE-recit-1,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,Rg6UtZ34,,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,ULbwT6u4,dolce,,
statements,editorial annotation,item,jRqpPLkr,vibrato,,
statements,handwritten annotation,item,Pcc4PpDc,,,
statements,handwritten annotation,item,eHYWo9ba,translation,,
statements,handwritten annotation,item,RePdmToB,breath mark,,
statements,handwritten annotation,item,SnxsnGvi,,,
statements,handwritten annotation,item,5fpte3tE,,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,oPdg4LDz,slur,,
statements,handwritten annotation,item,9dz9ydpz,legato,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,MZvj9E2Y,,,
statements,related item,item,hDU4mEPG,Quentin Durward,,
statements,related item,item,cEtUkcda,Rosalie Bosman-Huyghe,,
statements,keyword,item,HwinuQRS,song,,
statements,keyword,item,hxYumS2J,opera,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,M9HRWrxt,reduction,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,hDU4mEPG,Quentin Durward,,
statements,agent,statement,Jhb5rrXW,,fkHJwpoD||,
statements,agent,statement,UM3zTzvN,,GBgJfRbK|9k2MygHr|,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,9k2MygHr,City of Brussels,,
statements,place,item,,,,
resources,thumb,image,KCA-030901456373.gif,,,../assets/images/thumbs/
