category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"ALCESTE /opera in 5 bedrijven op tekst-van, Calzabigi alleen Ie bedri.lf Air Divinités du Styx parti.i en 2.2.1.5.0./ô2.2.2./2.0.5./0. handschrift (kopie)",,,
metadata,description,string,,,,
metadata,id,id,6CLxduZu,,,
metadata,nodegoat_id,id,15992628,,,
metadata,FAAM manifestation ID,id,KCG-000346605,,,
metadata,call number,string,II-555,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,j3pK6Dqo,,,
statements,note,html,Signature: Lievens.,,,
statements,date,date,,,,
statements,date,date,02-06-1859,,,
statements,date,date,02-06-1859,,,
statements,handwritten annotation,item,HXG9NWiG,bowing,,
statements,handwritten annotation,item,9dz9ydpz,legato,,
statements,handwritten annotation,item,eviEKifd,dynamic,,
statements,handwritten annotation,item,EgH6igGS,signature,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,,
statements,handwritten annotation,item,SnxsnGvi,,,
statements,handwritten annotation,item,iWuVLJam,,,
statements,handwritten annotation,item,4PAdXGNC,,,
statements,handwritten annotation,item,8Ki8U5U4,underline,,
statements,handwritten annotation,item,Wpq9sxzm,solmization,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,hxYumS2J,opera,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,instrumentation,item,WsKgSBQG,viola,,
statements,instrumentation,item,4oyT6BBG,cello,,
statements,instrumentation,item,5cucf8tb,double bass,,
statements,instrumentation,item,MFQUhgoe,oboe,,
statements,instrumentation,item,4AUBYBXJ,clarinet,,
statements,instrumentation,item,GCEGkwjT,bassoon,,
statements,instrumentation,item,L2scRLou,trombone,,
statements,instrumentation,item,N3AKKugd,horn,,
statements,musical work,item,Gxtfgh3E,Alceste,,
statements,agent,statement,9bDAzDtP,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,2ZAuwsSp|8LdweD7c|,
statements,agent,statement,dqzZNPaF,,NgFpoygv|8LdweD7c|02-06-1859,
statements,agent,statement,dqzZNPaF,,NgFpoygv|8LdweD7c|02-06-1859,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,2ZAuwsSp,conductor,,
statements,role,item,NgFpoygv,scholar,,
statements,role,item,NgFpoygv,scholar,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,8LdweD7c,Ghent,,
resources,thumb,image,KCG-000346605.gif,,,../assets/images/thumbs/
