category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Les lutins de Bretagne,,,
metadata,description,string,,,,
metadata,id,id,ECTCWmCe,,,
metadata,nodegoat_id,id,16005410,,,
metadata,FAAM manifestation ID,id,ORP-20143702p28,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,11-1855,,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,,
statements,related item,item,,,,
statements,keyword,item,4ZvdnZdj,programme music,,
statements,instrumentation,item,8dmpbmcx,keyboard four hands,,
statements,agent,statement,9m7BnmsC,,fkHJwpoD||,
statements,agent,statement,PZe8c2A5,,GBgJfRbK|GDeKaNeC|11-1855,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
resources,thumb,image,ORP-20143702p28.gif,,,../assets/images/thumbs/
