category,faam_property,type,value,base_url,label
metadata,label,string,"Jesu, meine Freude (BWV 227)",,
metadata,label,string,"Jesu, meine Freude, BWV 227",,
metadata,description,string,,,
metadata,description,string,motet by Johann Sebastian Bach,,
metadata,id,id,hUqKefko,,
metadata,nodegoat_id,id,16002028,,
metadata,aliases,string,BWV 227,,
metadata,aliases,string,"Jesu, meine Freude (BWV 227)",,
metadata,qid,externalid,Q892166,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Jesu, meine Freude, BWV 227 (Bach, Johann Sebastian)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,174582834,https://viaf.org/viaf/,
statements,form of creative work,item,Z5LXHFLR,,motet
statements,creator,item,QhRQ5LW9,,Johann Sebastian Bach
statements,adapted by,item,CJgFHXHi,,Napoléon Joseph Ney
statements,based on,item,dsY5pfqR,,
