category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Semiramide : duo ""Serbami ognor"" (Semiramide en Arsace) (I, 8).",,,
metadata,description,string,,,,
metadata,id,id,FwCHhZcG,,,
metadata,nodegoat_id,id,15992615,,,
metadata,FAAM manifestation ID,id,KCG-000365036,,,
metadata,call number,string,II431,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,j3pK6Dqo,,,
statements,date,date,1853,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,59RimmuX,,,
statements,editorial annotation,item,Z8fp8xPh,pizzicato,,
statements,editorial annotation,item,VMA2AmEN,performance practice,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,4PAdXGNC,,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,hxYumS2J,opera,,
statements,instrumentation,item,ABS5BA5Q,soprano,,
statements,instrumentation,item,g7hgtzmM,orchestra,,
statements,musical work,item,4QiaANKK,Semiramide,,
statements,agent,statement,WVwrkfen,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,GoiPpGap|8LdweD7c|,
statements,agent,statement,3NyookEG,,2ZAuwsSp||1853,
statements,agent,statement,dqzZNPaF,,NgFpoygv|8LdweD7c|,
statements,agent,statement,dqzZNPaF,,NgFpoygv|8LdweD7c|,
statements,agent,statement,dqzZNPaF,,NgFpoygv|8LdweD7c|,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,2ZAuwsSp,conductor,,
statements,role,item,NgFpoygv,scholar,,
statements,role,item,NgFpoygv,scholar,,
statements,role,item,NgFpoygv,scholar,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,8LdweD7c,Ghent,,
resources,thumb,image,KCG-000365036.gif,,,../assets/images/thumbs/
