category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Moment musical : pour piano,,,
metadata,description,string,,,,
metadata,id,id,iqZVS59n,,,
metadata,nodegoat_id,id,15992418,,,
metadata,FAAM manifestation ID,id,KCA-030904482400,,,
metadata,call number,string,MM-TP-SCHUB-momentm-1,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,RePdmToB,breath mark,,
statements,handwritten annotation,item,Wpq9sxzm,solmization,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,jvhZafsd,piano cycle,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,nVQSNpy8,Six moments musicaux,,
statements,agent,statement,JEZ5AweR,,GBgJfRbK||,
statements,agent,statement,J5WNr3BW,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,,,||,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030904482400.gif,,,../assets/images/thumbs/
