category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Le Pré aux Clercs,,,
metadata,description,string,,,,
metadata,id,id,KkVjMkQj,,,
metadata,nodegoat_id,id,15992655,,,
metadata,FAAM manifestation ID,id,KCG-000349198,,,
metadata,call number,string,II 13064,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,YCgBhPNn,octave sign,,
statements,editorial annotation,item,c5cZmF37,decrescendo,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,DqMNcjpW,trill,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,iWuVLJam,,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,Skma2JzR,accelerando,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,YRq3pSH7,cadenza,,
statements,handwritten annotation,item,B7WuhvkL,fermata,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,hxYumS2J,opera,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,HwcYgL5C,salon music,,
statements,keyword,item,M9HRWrxt,reduction,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,fSR8RnuW,Le pré aux clercs,,
statements,agent,statement,S3La3UWp,,fkHJwpoD||,
statements,agent,statement,Gz3HvXBq,,GBgJfRbK|GDeKaNeC|,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,,,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCG-000349198.gif,,,../assets/images/thumbs/
